Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Greenville,Greenville_SC,SC,46,93,1.5,13.8,0.03,Light Rain,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,62.6,39,9,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,73,30,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Mechanicsville,Hanover_VA,VA,57,45,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,80.1,85,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Derrick City,McKean_PA,PA,28,92,0.8,4.6,0.05,Light Snow,FALSE,FALSE,FALSE,night
3,Glen Allen,Henrico_VA,VA,30,88,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Brentwood,Davidson_TN,TN,83,23,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Orange,Orange_CA,CA,69.1,73,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Winter Garden,Orange_FL,FL,84,79,10,5.8,0.22,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,60,46,10,6,0,Fair,FALSE,FALSE,FALSE,night
2,Long Beach,Los Angeles_CA,CA,55.4,88,8,0,0.02,Light Rain,FALSE,FALSE,FALSE,night
2,Hayward,Alameda_CA,CA,44.1,63,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,San Mateo,San Mateo_CA,CA,68,43,10,20,0,Fair,FALSE,FALSE,FALSE,day
2,Hollywood,Broward_FL,FL,70,78,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Winnsboro,Fairfield_SC,SC,60.8,48,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Bellflower,Los Angeles_CA,CA,72,33,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,93,52,10,14,0,Fair,FALSE,TRUE,FALSE,day
2,Raleigh,Wake_NC,NC,68,96,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Austin,Williamson_TX,TX,80.1,69,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Minneapolis,Hennepin_MN,MN,73,79,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Jarrell,Williamson_TX,TX,39,93,10,15,0,Overcast,TRUE,FALSE,FALSE,twilight
2,Baton Rouge,East Baton Rouge_LA,LA,75.9,94,6,0,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Inman,Spartanburg_SC,SC,32,25,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
3,Atlanta,Fulton_GA,GA,59,38,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Murrieta,Riverside_CA,CA,91.4,38,10,11.5,0,Clear,FALSE,FALSE,TRUE,day
2,York,York_PA,PA,69.1,49,10,4.6,0,Clear,FALSE,TRUE,FALSE,day
2,Hallandale,Broward_FL,FL,86,70,10,20,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Grass Valley,Sherman_OR,OR,41,70,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,39,82,10,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,62.1,100,2.5,0,0,Clear,FALSE,FALSE,TRUE,day
2,Augusta,Richmond_GA,GA,51.1,48,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Titusville,Brevard_FL,FL,69.3,100,10,8.1,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dayton,Montgomery_OH,OH,75.9,67,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,79,97,3,0,0.08,Rain,FALSE,FALSE,TRUE,day
2,Flint,Genesee_MI,MI,86,25,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Rogue River,Jackson_OR,OR,50,54,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Horn Lake,DeSoto_MS,MS,68,40,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,54,72,10,3,0,Fair,FALSE,FALSE,TRUE,night
2,Portland,Multnomah_OR,OR,60.1,64,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
3,Jacksonville,Duval_FL,FL,57,100,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Dixon,Solano_CA,CA,80.6,42,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Portland,Washington_OR,OR,46.9,100,0.2,3.5,0,Fog,FALSE,FALSE,FALSE,day
4,Terrebonne,Jefferson_OR,OR,79,7,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Starke,Bradford_FL,FL,80,76,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75,89,10,0,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Lafayette,Lafayette_LA,LA,75,96,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Travelers Rest,Greenville_SC,SC,89,40,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,77,82,9,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Pelzer,Greenville_SC,SC,81,61,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Chatsworth,Los Angeles_CA,CA,60,78,10,5,0.01,Cloudy,FALSE,FALSE,FALSE,day
2,Milpitas,Santa Clara_CA,CA,81,23,10,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Brooklyn,Kings_NY,NY,64,60,10,5.8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Oklahoma City,Oklahoma_OK,OK,80,71,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Kansas City,Jackson_MO,MO,30,96,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Chicago,Cook_IL,IL,73.9,71,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Charleston,Charleston_SC,SC,67,93,10,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oak Brook,DuPage_IL,IL,77,47,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Wytheville,Wythe_VA,VA,82.9,66,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,79,90,8,8,0,Cloudy,FALSE,FALSE,FALSE,day
3,Clearfield,Davis_UT,UT,53.6,61,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Millersport,Fairfield_OH,OH,66.9,90,8,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,82.9,77,10,16.1,0.04,Light Rain,FALSE,FALSE,FALSE,night
3,Birmingham,Jefferson_AL,AL,75,87,5,0,0,Overcast,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,77,84,10,9,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,100,28,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,73.9,91,10,15,0.01,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Dunnigan,Yolo_CA,CA,68,61,10,4.6,0,Clear,TRUE,FALSE,FALSE,day
2,Ontario,San Bernardino_CA,CA,61,97,3,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,82,79,8,0,0,Fair,TRUE,FALSE,FALSE,day
2,North Salem,Westchester_NY,NY,62,37,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Melville,Suffolk_NY,NY,77,84,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Garner,Wake_NC,NC,52,89,8,0,0.02,Light Rain,FALSE,FALSE,TRUE,day
3,Bronx,Bronx_NY,NY,57.9,87,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Gray Court,Laurens_SC,SC,79,57,10,7,0,Fair,FALSE,FALSE,FALSE,day
3,Pecos,Reeves_TX,TX,66,64,10,7,0,Fair,TRUE,FALSE,FALSE,twilight
2,Sacramento,Sacramento_CA,CA,59,83,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,55,100,0.2,3.5,0,Fog,FALSE,FALSE,FALSE,day
2,Carol Stream,Dupage_IL,IL,84,58,9,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Pilot Rock,Umatilla_OR,OR,36,82,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Santa Fe Springs,Los Angeles_CA,CA,75,22,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Augusta,Richmond_GA,GA,77,82,1,15,0.02,T-Storm,FALSE,TRUE,FALSE,day
3,Bellows Falls,Windham_VT,VT,39.9,100,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Conway,Horry_SC,SC,44.6,39,5,6.9,0,Haze,FALSE,FALSE,FALSE,day
3,Whittier,Los Angeles_CA,CA,82.4,32,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,43,62,10,13.8,0,Clear,FALSE,FALSE,FALSE,night
3,Council Bluffs,Pottawattamie_IA,IA,23,68,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Humble,Harris_TX,TX,75,94,4,12.7,0.04,Thunderstorms and Rain,FALSE,FALSE,FALSE,day
2,Harleysville,Montgomery_PA,PA,66.9,97,5,0,0,Clear,FALSE,FALSE,FALSE,day
3,Denver,Jefferson_CO,CO,30.2,60,30,9.2,0,Scattered Clouds,FALSE,TRUE,FALSE,night
4,Bethlehem,Litchfield_CT,CT,6.1,50,10,13.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Redwood City,San Mateo_CA,CA,75,57,10,12,0,Fair,FALSE,FALSE,FALSE,day
3,Madison,Davidson_TN,TN,43,82,3,4.6,0,Haze,FALSE,FALSE,FALSE,day
2,Dade City,Pasco_FL,FL,72.9,77,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Briarcliff Manor,Westchester_NY,NY,41,57,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,64,87,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
2,Indianapolis,Marion_IN,IN,34,70,7,19.6,0,Light Snow,FALSE,FALSE,TRUE,day
2,Tarzana,Los Angeles_CA,CA,75.9,46,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Lafayette,Lafayette_LA,LA,53.1,52,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,46.9,93,10,9.2,0,Overcast,FALSE,FALSE,TRUE,twilight
2,West Valley City,Salt Lake_UT,UT,81,18,10,12.7,0,Clear,FALSE,FALSE,TRUE,day
2,Cassatt,Kershaw_SC,SC,55.4,33,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Hollywood,Broward_FL,FL,81,79,10,6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Phoenix,Maricopa_AZ,AZ,78.1,10,10,18.4,0,Clear,FALSE,FALSE,TRUE,day
2,Antrim,Hillsborough_NH,NH,69.1,63,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Montgomery,Montgomery_AL,AL,73,94,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
3,Benicia,Solano_CA,CA,55.9,97,9,4.6,0,Light Rain,TRUE,FALSE,FALSE,night
2,Farmingdale,Suffolk_NY,NY,55.9,100,4,3.5,0.03,Rain,FALSE,FALSE,FALSE,day
4,Bellevue,King_WA,WA,51,83,10,15,0,Cloudy,FALSE,FALSE,FALSE,day
2,Oshkosh,Winnebago_WI,WI,73,66,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,74,82,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Winston Salem,Forsyth_NC,NC,74,87,10,9,0.01,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,North Fort Myers,Lee_FL,FL,60.1,80,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Chester,Delaware_PA,PA,51,48,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Madison Heights,Amherst_VA,VA,84.9,53,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Moneta,Franklin County_VA,VA,82,65,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Huntsville,Madison_AL,AL,91,42,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,66.2,73,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
2,Orlando,Orange_FL,FL,82,69,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,84.9,40,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Keasbey,Middlesex_NJ,NJ,44.1,29,10,16.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,67,68,10,5,0,Fair,FALSE,FALSE,FALSE,night
2,Bedford,Hillsborough_NH,NH,66,36,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Chattanooga,Hamilton_TN,TN,73,76,10,10,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Sylmar,Los Angeles_CA,CA,48.2,93,4,6.9,0,Light Rain,FALSE,FALSE,FALSE,day
3,Latham,Albany_NY,NY,41,28,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mission Hills,Los Angeles_CA,CA,59,55,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Norwalk,Los Angeles_CA,CA,77,50,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Fontana,San Bernardino_CA,CA,58,8,10,26,0,Mostly Cloudy / Windy,FALSE,FALSE,FALSE,night
2,Salinas,Monterey_CA,CA,59,90,10,3,0,Cloudy,TRUE,FALSE,FALSE,twilight
2,Milpitas,Santa Clara_CA,CA,61,62,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Marianna,Jackson_FL,FL,82,47,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Greenville,Greenville_SC,SC,76,82,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Baldwin Park,Los Angeles_CA,CA,68,21,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Spring,Montgomery_TX,TX,84,53,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Philadelphia,Philadelphia_PA,PA,64,80,10,6.9,0,Overcast,FALSE,TRUE,FALSE,day
2,Stapleton,Logan_NE,NE,82.9,54,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,62.1,84,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mattituck,Suffolk_NY,NY,27,89,2.5,5.8,0.01,Light Snow,FALSE,TRUE,FALSE,twilight
3,Jacksonville,Duval_FL,FL,79,64,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Round Rock,Williamson_TX,TX,71.6,100,10,9.2,0,Overcast,FALSE,FALSE,TRUE,day
3,Greenville,Greenville_SC,SC,64.9,87,7,9.2,0,Overcast,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,57.2,100,1,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,91,52,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Milwaukee,Milwaukee_WI,WI,73.4,69,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Mc Lean,Fairfax County_VA,VA,62.1,90,10,20.7,0,Overcast,FALSE,FALSE,FALSE,day
2,Colton,San Bernardino_CA,CA,73,38,7,5,0,Fair,FALSE,FALSE,FALSE,night
2,Syracuse,Onondaga_NY,NY,46,37,10,13.8,0,Mostly Cloudy,FALSE,TRUE,FALSE,day
2,Lafayette,Lafayette_LA,LA,93,44,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,79,47,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Kansas City,Jackson_MO,MO,25,100,3,10.4,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Lagrangeville,Dutchess_NY,NY,84.9,34,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Murrells Inlet,Horry_SC,SC,50,46,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Clinton Township,Macomb_MI,MI,63.9,100,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,55.9,29,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Sherman Oaks,Los Angeles_CA,CA,61,90,4,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,66.9,34,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,45,44,10,4.6,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Fountain Valley,Orange_CA,CA,78,62,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,41,53,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,night
3,Fort Lauderdale,Broward_FL,FL,87.1,63,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,San Mateo,San Mateo_CA,CA,60.8,77,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Claremont,Los Angeles_CA,CA,55.4,41,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Manheim,Lancaster_PA,PA,69,93,3,12,0.03,Light Rain,FALSE,FALSE,TRUE,day
2,Staten Island,Richmond_NY,NY,57.4,94,7,0,0.01,Light Rain,FALSE,FALSE,FALSE,twilight
3,Forest Park,Clayton_GA,GA,39,62,10,10.4,0,Partly Cloudy,TRUE,FALSE,FALSE,night
2,Mill Valley,Marin_CA,CA,69.8,73,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,59,96,6,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Corona,Riverside_CA,CA,62,60,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Madison,Limestone_AL,AL,37.9,97,4,6.9,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Willmar,Kandiyohi_MN,MN,32,93,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Fontana,San Bernardino_CA,CA,55,23,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Hialeah,Miami-Dade_FL,FL,88,63,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,66,29,10,5.8,0,Clear,TRUE,FALSE,FALSE,twilight
3,Charlotte,Mecklenburg_NC,NC,61,97,10,8.1,0,Overcast,TRUE,FALSE,FALSE,day
3,Bronx,Bronx_NY,NY,45,76,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Goose Creek,Berkeley_SC,SC,73,100,4,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,82.4,79,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Spanish Fort,Baldwin_AL,AL,64,29,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
4,Lexington,Fayette_KY,KY,62.1,48,10,11.5,0,Overcast,TRUE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,50,96,0.1,3.5,0,Fog,FALSE,FALSE,TRUE,day
3,Detroit,Wayne_MI,MI,46.9,86,5,19.6,0.03,Light Rain,FALSE,FALSE,FALSE,night
4,Chicago,Cook_IL,IL,80.1,76,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Long Beach,Los Angeles_CA,CA,69.1,68,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,73,57,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,65,80,10,8,0,Fair,FALSE,FALSE,FALSE,twilight
3,Portland,Washington_OR,OR,82,33,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Rosemead,Los Angeles_CA,CA,59,100,3,4.6,0,Light Rain,FALSE,FALSE,TRUE,day
2,Sacramento,Sacramento_CA,CA,55,38,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Newberry,Newberry_SC,SC,95,44,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,66,73,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,69.8,88,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Bradenton,Manatee_FL,FL,55,93,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
3,Toledo,Lucas_OH,OH,49.1,95,3,8.1,0,Light Rain,FALSE,FALSE,FALSE,day
2,Aurora,Adams_CO,CO,37.2,56,10,11.5,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Charlotte,Mecklenburg_NC,NC,84.9,69,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,53.1,57,10,12.7,0,Mostly Cloudy,TRUE,FALSE,FALSE,night
2,North,Orangeburg_SC,SC,73,90,4,10.4,0.13,Light Rain,FALSE,TRUE,FALSE,twilight
3,Sacramento,Sacramento_CA,CA,84.2,25,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Hampstead,Pender_NC,NC,69,90,10,3,0.01,Cloudy,FALSE,FALSE,FALSE,twilight
2,Tulsa,Tulsa_OK,OK,60.1,51,10,20.7,0,Clear,FALSE,FALSE,TRUE,day
2,Atlanta,Fulton_GA,GA,61,63,10,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Osceola,Clarke_IA,IA,57,72,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,70,36,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Anaheim,Orange_CA,CA,57.9,93,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Coupeville,Island_WA,WA,45,76,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Westlake Village,Ventura_CA,CA,80.1,58,8,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,77,78,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,San Francisco,San Francisco_CA,CA,55,100,1.5,4.6,0.01,Rain,FALSE,FALSE,FALSE,day
4,Fond Du Lac,Fond du Lac_WI,WI,62.1,70,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
3,Denver,Adams_CO,CO,26.6,86,30,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,48,66,13,18,0,Cloudy,FALSE,FALSE,FALSE,night
2,San Bernardino,San Bernardino_CA,CA,59,45,7,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Manquin,King William_VA,VA,44.1,68,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,65,65,10,9,0,Cloudy,FALSE,FALSE,TRUE,day
3,Los Angeles,Los Angeles_CA,CA,47,83,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Richmond,Henrico_VA,VA,43,43,10,9.2,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Minneapolis,Anoka_MN,MN,17.6,21,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,84.2,25,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
4,Savage,Howard_MD,MD,30.2,93,4,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Palo Alto,Santa Clara_CA,CA,73,73,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,76,74,10,13,0,Cloudy,FALSE,FALSE,TRUE,day
3,Inver Grove Heights,Dakota_MN,MN,42,44,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,75,20,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Anderson,Anderson_SC,SC,86,57,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Westlake Village,Ventura_CA,CA,64.9,54,10,20.7,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,57,89,9,0,0,Clear,FALSE,FALSE,FALSE,night
2,Davenport,Scott_IA,IA,39,43,10,18.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,York,York_PA,PA,82.9,74,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Irving,Dallas_TX,TX,46.9,71,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Boston,Suffolk_MA,MA,52,80,10,13.8,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Cumming,Forsyth_GA,GA,32,87,4,0,0,Clear,FALSE,FALSE,TRUE,twilight
3,Danville,Contra Costa_CA,CA,63,60,10,5.8,0,Clear,TRUE,FALSE,FALSE,night
2,Largo,Pinellas_FL,FL,80,45,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Hudsonville,Ottawa_MI,MI,12,73,1.2,11.5,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,Mc Graw,Cortland_NY,NY,84.2,51,10,3.5,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,57.9,81,10,15,0,Overcast,TRUE,FALSE,FALSE,day
2,Crestline,San Bernardino_CA,CA,55,58,5,15,0,Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,41,55,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Orange,Orange_CA,CA,62.1,52,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Marion,Linn_IA,IA,87.1,51,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Tacoma,Pierce_WA,WA,54.5,71,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Torrance,Los Angeles_CA,CA,75.9,60,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,84,74,10,12,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,73.9,71,10,6.9,0,Overcast,FALSE,FALSE,TRUE,day
3,Greer,Greenville_SC,SC,52,93,4,3,0.2,Light Rain,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,44.1,76,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Dumfries,Prince William_VA,VA,37,70,10,13.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Birmingham,Jefferson_AL,AL,80.1,74,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
2,Simpsonville,Greenville_SC,SC,75,69,10,7,0,Fair,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,82.4,66,10,9.2,0.52,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Monrovia,Los Angeles_CA,CA,88,25,10,3,0,Fair,FALSE,FALSE,FALSE,day
